dataset,record_id,subject_id,segment_id,candidate_id,start_timestamp,end_timestamp,duration_seconds,peak_activity_score,sensor_id,manual_label,confidence,reviewer_notes,allowed_label_values
FOUR_IMU,record_33,record_33,FOUR_IMU_record_33_IMU4_seg0073,FOUR_IMU_record_33_IMU4_seg0073_c0001,438.3048400878906,438.8117861747742,0.5069460868836018,295.59216789297415,IMU4,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_18,record_18,FOUR_IMU_record_18_IMU4_seg0091,FOUR_IMU_record_18_IMU4_seg0091_c0013,701.258672952652,701.5963339805603,0.3376610279083252,258.1491089867565,IMU4,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_6,record_6,FOUR_IMU_record_6_IMU4_seg0027,FOUR_IMU_record_6_IMU4_seg0027_c0007,845.2225148677826,845.5553059577942,0.3327910900115967,316.1221630611297,IMU4,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_35,record_35,FOUR_IMU_record_35_IMU3_seg0017,FOUR_IMU_record_35_IMU3_seg0017_c0009,1466.3813121318815,1466.823301076889,0.4419889450075516,388.3471609986436,IMU3,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_14,record_14,FOUR_IMU_record_14_IMU1_seg0138,FOUR_IMU_record_14_IMU1_seg0138_c0006,3916.9041450023647,3917.237437009812,0.3332920074471985,366.8247874914544,IMU1,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_41,record_41,FOUR_IMU_record_41_IMU3_seg0051,FOUR_IMU_record_41_IMU3_seg0051_c0005,3695.995523929597,3696.264447927475,0.2689239978781188,400.3058819208397,IMU3,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_43,record_43,FOUR_IMU_record_43_IMU1_seg0045,FOUR_IMU_record_43_IMU1_seg0045_c0006,3333.526197910309,3333.827600002289,0.3014020919799804,346.0224747758116,IMU1,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_16,record_16,FOUR_IMU_record_16_IMU3_seg0053,FOUR_IMU_record_16_IMU3_seg0053_c0008,2707.023556947708,2708.835508823395,1.8119518756866453,336.9322645920196,IMU3,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_40,record_40,FOUR_IMU_record_40_IMU1_seg0030,FOUR_IMU_record_40_IMU1_seg0030_c0002,1921.82589006424,1922.253618955612,0.4277288913719985,380.2677077958482,IMU1,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_10,record_10,FOUR_IMU_record_10_IMU2_seg0118,FOUR_IMU_record_10_IMU2_seg0118_c0005,3653.9213759899135,3654.31086397171,0.3894879817967194,363.4368875963943,IMU2,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_16,record_16,FOUR_IMU_record_16_IMU1_seg0051,FOUR_IMU_record_16_IMU1_seg0051_c0002,2345.441866874695,2345.742161989212,0.3002951145172119,352.8220768637101,IMU1,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_38,record_38,FOUR_IMU_record_38_IMU4_seg0026,FOUR_IMU_record_38_IMU4_seg0026_c0001,1973.398922920227,1973.7013130187984,0.3023900985713226,356.8737783319553,IMU4,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_23,record_23,FOUR_IMU_record_23_IMU1_seg0075,FOUR_IMU_record_23_IMU1_seg0075_c0003,2442.183862924576,2442.519058942795,0.3351960182189941,341.42339873275404,IMU1,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_19,record_19,FOUR_IMU_record_19_IMU1_seg0032,FOUR_IMU_record_19_IMU1_seg0032_c0004,2237.788348197937,2238.332655191421,0.5443069934840423,378.4929184145533,IMU1,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_9,record_9,FOUR_IMU_record_9_IMU3_seg0007,FOUR_IMU_record_9_IMU3_seg0007_c0001,483.3743600845336,483.7098259925842,0.3354659080505939,341.32355423118065,IMU3,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_33,record_33,FOUR_IMU_record_33_IMU3_seg0068,FOUR_IMU_record_33_IMU3_seg0068_c0005,87.26746416091919,89.05255198478699,1.785087823867798,382.76014387792,IMU3,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_7,record_7,FOUR_IMU_record_7_IMU1_seg0009,FOUR_IMU_record_7_IMU1_seg0009_c0002,711.727499961853,712.0286438465118,0.3011438846588135,365.9214529750348,IMU1,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_22,record_22,FOUR_IMU_record_22_IMU3_seg0041,FOUR_IMU_record_22_IMU3_seg0041_c0001,597.1655790805817,597.6904990673065,0.5249199867248535,361.358451411926,IMU3,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_23,record_23,FOUR_IMU_record_23_IMU1_seg0119,FOUR_IMU_record_23_IMU1_seg0119_c0001,892.6290929317474,892.9353280067444,0.3062350749969482,342.5885774672408,IMU1,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_32,record_32,FOUR_IMU_record_32_IMU3_seg0002,FOUR_IMU_record_32_IMU3_seg0002_c0001,46.90953493118286,47.64967894554138,0.7401440143585205,388.7544611044728,IMU3,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_43,record_43,FOUR_IMU_record_43_IMU2_seg0007,FOUR_IMU_record_43_IMU2_seg0007_c0015,699.3847279548645,699.7202908992767,0.3355629444122314,338.3196295993239,IMU2,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_25,record_25,FOUR_IMU_record_25_IMU1_seg0014,FOUR_IMU_record_25_IMU1_seg0014_c0005,414.77274489402765,415.1247239112853,0.3519790172576336,335.1544864178695,IMU1,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_9,record_9,FOUR_IMU_record_9_IMU4_seg0043,FOUR_IMU_record_9_IMU4_seg0043_c0004,2416.120591878891,2417.142494916916,1.0219030380249023,411.21820155181655,IMU4,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_25,record_25,FOUR_IMU_record_25_IMU2_seg0062,FOUR_IMU_record_25_IMU2_seg0062_c0005,1387.29185795784,1387.6604051589966,0.3685472011566162,394.037316403678,IMU2,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_34,record_34,FOUR_IMU_record_34_IMU4_seg0077,FOUR_IMU_record_34_IMU4_seg0077_c0004,1397.4698510169983,1397.7551980018616,0.2853469848632812,358.1233628045144,IMU4,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_5,record_5,FOUR_IMU_record_5_IMU1_seg0050,FOUR_IMU_record_5_IMU1_seg0050_c0001,1809.8559470176688,1810.2429518699648,0.387004852295604,333.7320407751447,IMU1,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_13,record_13,FOUR_IMU_record_13_IMU2_seg0066,FOUR_IMU_record_13_IMU2_seg0066_c0004,2737.462064981461,2737.998901128769,0.5368361473078949,334.79166123602835,IMU2,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_43,record_43,FOUR_IMU_record_43_IMU4_seg0013,FOUR_IMU_record_43_IMU4_seg0013_c0003,929.3046500682832,929.7723228931428,0.4676728248596191,397.8989234891523,IMU4,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_34,record_34,FOUR_IMU_record_34_IMU2_seg0058,FOUR_IMU_record_34_IMU2_seg0058_c0002,3741.513056993485,3742.281363964081,0.7683069705958587,365.0024642437925,IMU2,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_26,record_26,FOUR_IMU_record_26_IMU2_seg0024,FOUR_IMU_record_26_IMU2_seg0024_c0009,1396.634160041809,1397.0706160068512,0.4364559650421142,369.2524489199572,IMU2,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_5,record_5,FOUR_IMU_record_5_IMU3_seg0035,FOUR_IMU_record_5_IMU3_seg0035_c0008,215.0007140636444,215.34231805801392,0.3416039943695068,380.1837394675709,IMU3,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_12,record_12,FOUR_IMU_record_12_IMU3_seg0045,FOUR_IMU_record_12_IMU3_seg0045_c0007,849.1030428409576,849.5384178161621,0.4353749752044678,346.8266431839705,IMU3,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_18,record_18,FOUR_IMU_record_18_IMU1_seg0031,FOUR_IMU_record_18_IMU1_seg0031_c0001,320.5745859146118,321.06513381004333,0.4905478954315185,403.5910607639085,IMU1,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_4,record_4,FOUR_IMU_record_4_IMU3_seg0041,FOUR_IMU_record_4_IMU3_seg0041_c0001,1477.7680559158323,1478.6963880062103,0.928332090378035,385.520784200736,IMU3,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_10,record_10,FOUR_IMU_record_10_IMU3_seg0138,FOUR_IMU_record_10_IMU3_seg0138_c0003,822.3297579288483,822.9041271209717,0.5743691921234131,336.6243819470896,IMU3,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_8,record_8,FOUR_IMU_record_8_IMU3_seg0048,FOUR_IMU_record_8_IMU3_seg0048_c0004,2165.661931991577,2165.9301948547363,0.2682628631591797,374.112105927014,IMU3,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_26,record_26,FOUR_IMU_record_26_IMU2_seg0007,FOUR_IMU_record_26_IMU2_seg0007_c0002,306.0217938423157,306.52435088157654,0.5025570392608643,381.827402181266,IMU2,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_22,record_22,FOUR_IMU_record_22_IMU4_seg0055,FOUR_IMU_record_22_IMU4_seg0055_c0005,1195.7737061977386,1196.6278910636902,0.8541848659515381,386.9843585553296,IMU4,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_13,record_13,FOUR_IMU_record_13_IMU2_seg0106,FOUR_IMU_record_13_IMU2_seg0106_c0008,1236.7583849430084,1237.1959519386292,0.4375669956207275,353.2218203108656,IMU2,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_11,record_11,FOUR_IMU_record_11_IMU4_seg0022,FOUR_IMU_record_11_IMU4_seg0022_c0001,110.95748209953308,111.27619409561156,0.318711996078477,337.6783734487031,IMU4,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_8,record_8,FOUR_IMU_record_8_IMU3_seg0054,FOUR_IMU_record_8_IMU3_seg0054_c0001,2717.128877878189,2717.4995789527893,0.3707010746002197,374.5882910800418,IMU3,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_2,record_2,FOUR_IMU_record_2_IMU4_seg0073,FOUR_IMU_record_2_IMU4_seg0073_c0001,2883.3920979499817,2884.4603679180145,1.068269968032837,395.56185913022415,IMU4,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_2,record_2,FOUR_IMU_record_2_IMU3_seg0093,FOUR_IMU_record_2_IMU3_seg0093_c0002,1498.948634013,1499.386121013,0.4374870000001465,353.54489074229906,IMU3,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_3,record_3,FOUR_IMU_record_3_IMU1_seg0008,FOUR_IMU_record_3_IMU1_seg0008_c0004,560.8554790019989,561.2267761230469,0.3712971210479736,343.81076530035807,IMU1,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_12,record_12,FOUR_IMU_record_12_IMU3_seg0016,FOUR_IMU_record_12_IMU3_seg0016_c0008,818.1877460479736,818.6853160858154,0.4975700378417969,338.5972580885659,IMU3,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_44,record_44,FOUR_IMU_record_44_IMU2_seg0002,FOUR_IMU_record_44_IMU2_seg0002_c0002,265.5454168319702,265.8251368999481,0.2797200679779053,358.4421063890848,IMU2,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_21,record_21,FOUR_IMU_record_21_IMU1_seg0100,FOUR_IMU_record_21_IMU1_seg0100_c0003,3346.091162919998,3346.5922780036926,0.501115083694458,352.15987648721443,IMU1,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_27,record_27,FOUR_IMU_record_27_IMU1_seg0036,FOUR_IMU_record_27_IMU1_seg0036_c0001,307.239403963089,307.778263092041,0.5388591289520264,349.8059392396992,IMU1,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_36,record_36,FOUR_IMU_record_36_IMU2_seg0056,FOUR_IMU_record_36_IMU2_seg0056_c0003,178.81803297996524,179.35532188415527,0.537288904190035,369.064193526876,IMU2,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_15,record_15,FOUR_IMU_record_15_IMU3_seg0024,FOUR_IMU_record_15_IMU3_seg0024_c0006,1678.458447933197,1678.9883229732511,0.5298750400540939,382.1109064781616,IMU3,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_1,record_1,FOUR_IMU_record_1_IMU4_seg0078,FOUR_IMU_record_1_IMU4_seg0078_c0005,1387.028394029,1387.566616029,0.5382219999999052,340.2938680218657,IMU4,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_14,record_14,FOUR_IMU_record_14_IMU1_seg0144,FOUR_IMU_record_14_IMU1_seg0144_c0001,428.0818591117859,428.3841841220856,0.3023250102997394,370.7627758034879,IMU1,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_7,record_7,FOUR_IMU_record_7_IMU1_seg0063,FOUR_IMU_record_7_IMU1_seg0063_c0004,2042.5502791404724,2042.9243299961088,0.3740508556363693,334.79709715461587,IMU1,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_41,record_41,FOUR_IMU_record_41_IMU1_seg0006,FOUR_IMU_record_41_IMU1_seg0006_c0004,337.70880103111267,338.0099549293518,0.3011538982391357,398.5040166980554,IMU1,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_36,record_36,FOUR_IMU_record_36_IMU4_seg0053,FOUR_IMU_record_36_IMU4_seg0053_c0003,86.39568090438843,87.13563108444214,0.7399501800537109,395.1489621366693,IMU4,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_33,record_33,FOUR_IMU_record_33_IMU3_seg0023,FOUR_IMU_record_33_IMU3_seg0023_c0017,1048.666344165802,1048.9874601364136,0.3211159706115722,403.1805992582387,IMU3,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_18,record_18,FOUR_IMU_record_18_IMU1_seg0012,FOUR_IMU_record_18_IMU1_seg0012_c0002,779.6387391090393,779.9073219299316,0.268582820892334,367.8282431911011,IMU1,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_6,record_6,FOUR_IMU_record_6_IMU3_seg0012,FOUR_IMU_record_6_IMU3_seg0012_c0003,465.4498949050904,466.3376829624176,0.8877880573272137,339.7287216287638,IMU3,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_35,record_35,FOUR_IMU_record_35_IMU1_seg0009,FOUR_IMU_record_35_IMU1_seg0009_c0003,399.82426309585577,401.40897011756897,1.5847070217132,433.69494693294257,IMU1,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_14,record_14,FOUR_IMU_record_14_IMU3_seg0153,FOUR_IMU_record_14_IMU3_seg0153_c0001,1075.1205790042875,1077.4744560718536,2.3538770675661453,458.5977108736066,IMU3,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_41,record_41,FOUR_IMU_record_41_IMU1_seg0021,FOUR_IMU_record_41_IMU1_seg0021_c0003,1564.5237441062927,1564.965577125549,0.4418330192563644,515.6380971013618,IMU1,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_43,record_43,FOUR_IMU_record_43_IMU2_seg0013,FOUR_IMU_record_43_IMU2_seg0013_c0018,1249.293042898178,1251.260235071182,1.967192173003923,482.5307770711522,IMU2,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_16,record_16,FOUR_IMU_record_16_IMU1_seg0049,FOUR_IMU_record_16_IMU1_seg0049_c0008,1983.0388939380648,1983.4668838977807,0.4279899597163421,483.9389550709224,IMU1,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_40,record_40,FOUR_IMU_record_40_IMU1_seg0025,FOUR_IMU_record_40_IMU1_seg0025_c0002,1735.1218540668488,1737.2885520458224,2.166697978973616,560.4358325252359,IMU1,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_10,record_10,FOUR_IMU_record_10_IMU2_seg0066,FOUR_IMU_record_10_IMU2_seg0066_c0002,609.0879938602448,609.4565699100494,0.3685760498046875,507.4965924745288,IMU2,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_16,record_16,FOUR_IMU_record_16_IMU1_seg0015,FOUR_IMU_record_16_IMU1_seg0015_c0003,54.92623496055603,55.40821290016174,0.4819779396057129,444.8889325551838,IMU1,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_38,record_38,FOUR_IMU_record_38_IMU1_seg0029,FOUR_IMU_record_38_IMU1_seg0029_c0004,2289.351053953171,2290.2493848800664,0.8983309268955963,421.1660896440224,IMU1,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_23,record_23,FOUR_IMU_record_23_IMU1_seg0040,FOUR_IMU_record_23_IMU1_seg0040_c0001,878.2207679748535,879.6690800189972,1.4483120441436768,441.8524860294474,IMU1,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_19,record_19,FOUR_IMU_record_19_IMU3_seg0069,FOUR_IMU_record_19_IMU3_seg0069_c0002,1786.883455038071,1787.2510080337522,0.3675529956813079,498.49419027338536,IMU3,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_9,record_9,FOUR_IMU_record_9_IMU3_seg0070,FOUR_IMU_record_9_IMU3_seg0070_c0001,3961.403060913086,3961.705065011978,0.3020040988922119,449.2382777159553,IMU3,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_33,record_33,FOUR_IMU_record_33_IMU3_seg0054,FOUR_IMU_record_33_IMU3_seg0054_c0007,3203.1066319942474,3203.576519012451,0.4698870182037353,515.6440648736401,IMU3,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_7,record_7,FOUR_IMU_record_7_IMU4_seg0022,FOUR_IMU_record_7_IMU4_seg0022_c0015,772.7297999858856,773.2178211212158,0.4880211353302002,520.9946420883429,IMU4,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_22,record_22,FOUR_IMU_record_22_IMU1_seg0115,FOUR_IMU_record_22_IMU1_seg0115_c0003,714.8557960987091,715.1938850879669,0.3380889892578125,433.4076701476902,IMU1,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_23,record_23,FOUR_IMU_record_23_IMU2_seg0024,FOUR_IMU_record_23_IMU2_seg0024_c0003,360.0531499385834,362.0791449546815,2.025995016098136,435.78755787198446,IMU2,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_32,record_32,FOUR_IMU_record_32_IMU4_seg0002,FOUR_IMU_record_32_IMU4_seg0002_c0008,141.81818389892578,142.22043585777283,0.4022519588470459,431.4949885581117,IMU4,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_43,record_43,FOUR_IMU_record_43_IMU4_seg0013,FOUR_IMU_record_43_IMU4_seg0013_c0006,978.878781080246,979.5505559444427,0.6717748641967773,424.71040984028986,IMU4,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_25,record_25,FOUR_IMU_record_25_IMU4_seg0012,FOUR_IMU_record_25_IMU4_seg0012_c0002,218.1513729095459,218.4643290042877,0.3129560947417928,496.6066235719203,IMU4,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_9,record_9,FOUR_IMU_record_9_IMU4_seg0039,FOUR_IMU_record_9_IMU4_seg0039_c0004,2175.0431978702545,2175.327414035797,0.2842161655426025,479.5205879018587,IMU4,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_25,record_25,FOUR_IMU_record_25_IMU4_seg0027,FOUR_IMU_record_25_IMU4_seg0027_c0010,1165.4280228614807,1165.6968400478363,0.2688171863555908,561.111773651604,IMU4,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_34,record_34,FOUR_IMU_record_34_IMU2_seg0037,FOUR_IMU_record_34_IMU2_seg0037_c0003,2400.665750980377,2401.2710719108577,0.6053209304805023,417.9019579709427,IMU2,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_5,record_5,FOUR_IMU_record_5_IMU2_seg0046,FOUR_IMU_record_5_IMU2_seg0046_c0009,1360.1615319252014,1360.6041090488434,0.4425771236419678,417.0431504808631,IMU2,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_13,record_13,FOUR_IMU_record_13_IMU1_seg0026,FOUR_IMU_record_13_IMU1_seg0026_c0004,35.78214716911316,36.050655126571655,0.2685079574584961,582.5421781825356,IMU1,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_43,record_43,FOUR_IMU_record_43_IMU2_seg0015,FOUR_IMU_record_43_IMU2_seg0015_c0001,1462.8201379776,1463.3504099845886,0.5302720069885254,452.6351873264127,IMU2,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_34,record_34,FOUR_IMU_record_34_IMU1_seg0037,FOUR_IMU_record_34_IMU1_seg0037_c0004,2400.7366061210632,2401.2710719108577,0.5344657897944671,461.4143136756088,IMU1,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_26,record_26,FOUR_IMU_record_26_IMU4_seg0052,FOUR_IMU_record_26_IMU4_seg0052_c0001,2878.072793006897,2879.368083000183,1.2952899932861328,472.18468804193066,IMU4,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_5,record_5,FOUR_IMU_record_5_IMU3_seg0049,FOUR_IMU_record_5_IMU3_seg0049_c0007,1754.1408219337463,1754.583146095276,0.4423241615297684,421.00124886797175,IMU3,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_12,record_12,FOUR_IMU_record_12_IMU2_seg0038,FOUR_IMU_record_12_IMU2_seg0038_c0005,393.7999439239502,394.23436093330383,0.4344170093536377,483.4403091874012,IMU2,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_18,record_18,FOUR_IMU_record_18_IMU3_seg0029,FOUR_IMU_record_18_IMU3_seg0029_c0003,225.080680847168,225.36459279060364,0.2839119434356405,481.85400276237726,IMU3,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_4,record_4,FOUR_IMU_record_4_IMU2_seg0031,FOUR_IMU_record_4_IMU2_seg0031_c0001,542.3723587989807,542.75377202034,0.3814132213592529,431.5414382090734,IMU2,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_10,record_10,FOUR_IMU_record_10_IMU1_seg0069,FOUR_IMU_record_10_IMU1_seg0069_c0016,902.03733086586,902.567843914032,0.5305130481719971,499.6714630573785,IMU1,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_8,record_8,FOUR_IMU_record_8_IMU2_seg0003,FOUR_IMU_record_8_IMU2_seg0003_c0023,261.3968629837036,261.8219909667969,0.4251279830932617,554.4558116556507,IMU2,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_26,record_26,FOUR_IMU_record_26_IMU2_seg0010,FOUR_IMU_record_26_IMU2_seg0010_c0004,498.1640808582306,498.60553598403936,0.4414551258087726,465.83400565248695,IMU2,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_22,record_22,FOUR_IMU_record_22_IMU4_seg0056,FOUR_IMU_record_22_IMU4_seg0056_c0010,1389.8354330062866,1392.0583000183103,2.2228670120236984,422.9616211836321,IMU4,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_13,record_13,FOUR_IMU_record_13_IMU2_seg0113,FOUR_IMU_record_13_IMU2_seg0113_c0001,2431.8949739933014,2433.5425279140472,1.6475539207458496,446.5300178056763,IMU2,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_11,record_11,FOUR_IMU_record_11_IMU3_seg0043,FOUR_IMU_record_11_IMU3_seg0043_c0002,1009.8062570095062,1011.4477701187134,1.641513109207153,479.82258652548063,IMU3,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_8,record_8,FOUR_IMU_record_8_IMU2_seg0003,FOUR_IMU_record_8_IMU2_seg0003_c0016,226.15021514892567,226.6730060577393,0.5227909088135334,572.5564380055541,IMU2,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_2,record_2,FOUR_IMU_record_2_IMU4_seg0074,FOUR_IMU_record_2_IMU4_seg0074_c0006,30.533667803,31.172852993,0.6391851899999992,441.6373190155495,IMU4,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_2,record_2,FOUR_IMU_record_2_IMU2_seg0038,FOUR_IMU_record_2_IMU2_seg0038_c0012,598.613921880722,600.5467269420624,1.932805061340332,535.1940848979132,IMU2,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_3,record_3,FOUR_IMU_record_3_IMU1_seg0032,FOUR_IMU_record_3_IMU1_seg0032_c0003,1645.0592739582064,1646.2249190807345,1.1656451225280762,419.3274730840456,IMU1,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_12,record_12,FOUR_IMU_record_12_IMU1_seg0048,FOUR_IMU_record_12_IMU1_seg0048_c0001,1101.1676249504087,1102.9532129764557,1.7855880260469803,432.78211223694296,IMU1,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_44,record_44,FOUR_IMU_record_44_IMU2_seg0010,FOUR_IMU_record_44_IMU2_seg0010_c0029,1208.499745845795,1208.7669990062714,0.2672531604764572,495.70729297265865,IMU2,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_21,record_21,FOUR_IMU_record_21_IMU4_seg0041,FOUR_IMU_record_21_IMU4_seg0041_c0002,721.6683650016785,723.1337530612946,1.4653880596160889,507.1660232357845,IMU4,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_27,record_27,FOUR_IMU_record_27_IMU1_seg0020,FOUR_IMU_record_27_IMU1_seg0020_c0002,1357.0430951118467,1358.059900045395,1.016804933548201,467.6317999264778,IMU1,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_36,record_36,FOUR_IMU_record_36_IMU3_seg0041,FOUR_IMU_record_36_IMU3_seg0041_c0004,2388.041230916977,2388.619189023972,0.5779581069950837,514.1616886175291,IMU3,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_15,record_15,FOUR_IMU_record_15_IMU4_seg0016,FOUR_IMU_record_15_IMU4_seg0016_c0002,877.73743891716,880.8353118896484,3.097872972488404,567.8731475074194,IMU4,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_1,record_1,FOUR_IMU_record_1_IMU2_seg0065,FOUR_IMU_record_1_IMU2_seg0065_c0001,120.572134929,121.411170029,0.8390351000000038,527.6755611469613,IMU2,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_14,record_14,FOUR_IMU_record_14_IMU3_seg0127,FOUR_IMU_record_14_IMU3_seg0127_c0001,3089.1301040649414,3090.642136096954,1.5120320320124847,572.9140897884673,IMU3,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_7,record_7,FOUR_IMU_record_7_IMU3_seg0018,FOUR_IMU_record_7_IMU3_seg0018_c0003,410.468997001648,410.7879362106323,0.3189392089843181,424.67057860735815,IMU3,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_41,record_41,FOUR_IMU_record_41_IMU4_seg0042,FOUR_IMU_record_41_IMU4_seg0042_c0003,2919.1228170394897,2919.724036931992,0.6012198925022858,463.8290472287015,IMU4,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_36,record_36,FOUR_IMU_record_36_IMU4_seg0058,FOUR_IMU_record_36_IMU4_seg0058_c0001,202.37111592292783,202.640242099762,0.2691261768341633,460.6970623115553,IMU4,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_33,record_33,FOUR_IMU_record_33_IMU2_seg0053,FOUR_IMU_record_33_IMU2_seg0053_c0001,3042.267491102218,3042.8520510196686,0.5845599174504059,425.5135049011982,IMU2,,,,artifact / likely_fetal / uncertain
FOUR_IMU,record_18,record_18,FOUR_IMU_record_18_IMU1_seg0053,FOUR_IMU_record_18_IMU1_seg0053_c0002,1678.5296568870544,1679.6241698265076,1.094512939453125,510.97026346950014,IMU1,,,,artifact / likely_fetal / uncertain
